Annee;Mois;Date;Gare;Nature;Type
2013;11;2013-11;Paris Gare du Nord;Sac à dos;Bagagerie: sacs, valises, cartables
2013;11;2013-11;Strasbourg;Autre pièce ou papier personnel (préciser);Pièces d'identités et papiers personnels
2013;11;2013-11;Strasbourg;Nécessaire, mallette de toilette, sac de maquillage;Bagagerie: sacs, valises, cartables
2013;11;2013-11;Paris Saint-Lazare;Pièce d'identité personnelle et autre;Pièces d'identités et papiers personnels
2013;11;2013-11;Paris Gare du Nord;Téléphone portable;Appareils électroniques, informatiques, appareils photo
2013;11;2013-11;Paris Est;Autre bagagerie (préciser);Bagagerie: sacs, valises, cartables
2013;11;2013-11;Paris Est;Valise, sac sur roulettes;Bagagerie: sacs, valises, cartables
2013;11;2013-11;Paris Gare du Nord;Valise, sac sur roulettes;Bagagerie: sacs, valises, cartables
2013;11;2013-11;Paris Gare du Nord;Carte de crédit;Porte-monnaie / portefeuille, argent, titres
2013;11;2013-11;Paris Gare du Nord;Pièce d'identité personnelle et autre;Pièces d'identités et papiers personnels
2013;11;2013-11;Paris Est;Autres divers (préciser);Divers
2013;11;2013-11;Paris Est;Carte d'abonnement;Pièces d'identités et papiers personnels
2013;11;2013-11;Paris Saint-Lazare;Foulard, écharpe;Vêtements, chaussures
2013;11;2013-11;Paris Saint-Lazare;Sac à dos;Bagagerie: sacs, valises, cartables
2013;11;2013-11;Paris Gare du Nord;Porte-monnaie, portefeuille;Porte-monnaie / portefeuille, argent, titres
2013;11;2013-11;Paris Gare du Nord;Dipl?me, papiers personnels;Pièces d'identités et papiers personnels
2013;11;2013-11;Paris Gare du Nord;Sac à main;Bagagerie: sacs, valises, cartables
2013;11;2013-11;Saintes;Téléphone portable;Appareils électroniques, informatiques, appareils photo
2013;11;2013-11;Paris Est;Valise, sac sur roulettes;Bagagerie: sacs, valises, cartables
2013;11;2013-11;Paris Gare du Nord;Autre pièce ou papier personnel (préciser);Pièces d'identités et papiers personnels
2013;11;2013-11;Paris Gare du Nord;Autres appareils et accessoires électroniques (préciser);Appareils électroniques, informatiques, appareils photo
2013;11;2013-11;La Rochelle;Lunettes;Optique
2013;11;2013-11;Paris Montparnasse;Valise, sac sur roulettes;Bagagerie: sacs, valises, cartables
2013;11;2013-11;Paris Est;Lunettes;Optique
2013;11;2013-11;Strasbourg;Manteau, veste, blazer, parka, blouson, cape;Vêtements, chaussures
2013;11;2013-11;Paris Est;Autres articles médicaux (préciser);Articles médicaux
2013;11;2013-11;Strasbourg;Parapluie télescopique, parapluie de poche;Parapluies
2013;11;2013-11;Strasbourg;Clés, porte-clés;Clés, porte-clés, badge magnétique
2013;11;2013-11;Paris Est;Porte-monnaie, portefeuille;Porte-monnaie / portefeuille, argent, titres
2013;11;2013-11;Strasbourg;Vélo;Vélos, trottinettes, accessoires 2 roues
2013;11;2013-11;Paris Est;Téléphone portable;Appareils électroniques, informatiques, appareils photo
2013;11;2013-11;Paris Gare du Nord;Porte-monnaie, portefeuille;Porte-monnaie / portefeuille, argent, titres
2013;11;2013-11;Strasbourg;Téléphone portable;Appareils électroniques, informatiques, appareils photo
2013;11;2013-11;Strasbourg;GPS;Appareils électroniques, informatiques, appareils photo
2013;11;2013-11;Paris Est;Parapluie télescopique, parapluie de poche;Parapluies
2013;11;2013-11;Paris Est;Carte d'abonnement;Pièces d'identités et papiers personnels
2013;11;2013-11;Paris Gare du Nord;Autres divers (préciser);Divers
2013;11;2013-11;Strasbourg;Sac à dos;Bagagerie: sacs, valises, cartables
2013;11;2013-11;Paris Montparnasse;Autre pièce ou papier personnel (préciser);Pièces d'identités et papiers personnels
2013;11;2013-11;Paris Gare du Nord;Téléphone portable;Appareils électroniques, informatiques, appareils photo
2013;11;2013-11;Strasbourg;Autre pièce ou papier personnel (préciser);Pièces d'identités et papiers personnels
2013;11;2013-11;Lille Europe;Autre pièce ou papier personnel (préciser);Pièces d'identités et papiers personnels
2013;11;2013-11;Paris Gare du Nord;Pièce d'identité personnelle et autre;Pièces d'identités et papiers personnels
2013;11;2013-11;Paris Gare du Nord;Sac de voyage, sac de sport, sac à bandoulière;Bagagerie: sacs, valises, cartables
2013;11;2013-11;Strasbourg;Cartable à dessins, pochette à dessins;Livres, articles de papéterie
2013;11;2013-11;Paris Gare du Nord;Pièce d'identité personnelle et autre;Pièces d'identités et papiers personnels
2013;11;2013-11;Paris Est;Porte-monnaie, portefeuille;Porte-monnaie / portefeuille, argent, titres
2013;11;2013-11;Paris Est;Foulard, écharpe;Vêtements, chaussures
2013;11;2013-11;Paris Est;Carte d'abonnement;Pièces d'identités et papiers personnels
2013;11;2013-11;Paris Est;Carte d'abonnement;Pièces d'identités et papiers personnels
2013;11;2013-11;Paris Est;Carte d'abonnement;Pièces d'identités et papiers personnels
2013;11;2013-11;Paris Est;Carte Vitale;Pièces d'identités et papiers personnels
2013;11;2013-11;Paris Montparnasse;Autres divers (préciser);Divers
2013;11;2013-11;Paris Est;Sac à dos;Bagagerie: sacs, valises, cartables
2013;11;2013-11;Toulon;Carte d'identité, passeport, permis de conduire;Pièces d'identités et papiers personnels
2013;11;2013-11;Paris Gare du Nord;Sac de voyage, sac de sport, sac à bandoulière;Bagagerie: sacs, valises, cartables
2013;11;2013-11;Paris Montparnasse;Carte d'identité, passeport, permis de conduire;Pièces d'identités et papiers personnels
2013;11;2013-11;Strasbourg;Sac à dos;Bagagerie: sacs, valises, cartables
2013;11;2013-11;Strasbourg;Lunettes en étui;Optique
2013;11;2013-11;Paris Gare du Nord;Foulard, écharpe;Vêtements, chaussures
2013;11;2013-11;Paris Montparnasse;Téléphone portable;Appareils électroniques, informatiques, appareils photo
2013;11;2013-11;Paris Gare du Nord;Clés, porte-clés;Clés, porte-clés, badge magnétique
2013;11;2013-11;Paris Est;Foulard, écharpe;Vêtements, chaussures
2013;11;2013-11;Paris Est;Autres instruments de musique (préciser);Instruments de musique
2013;11;2013-11;Strasbourg;Sac de voyage, sac de sport, sac à bandoulière;Bagagerie: sacs, valises, cartables
2013;11;2013-11;Paris Gare du Nord;Autres divers (préciser);Divers
2013;11;2013-11;Paris Gare du Nord;Valise, sac sur roulettes;Bagagerie: sacs, valises, cartables
2013;11;2013-11;Strasbourg;Autres divers (préciser);Divers
2013;11;2013-11;Paris Est;Carte d'abonnement;Pièces d'identités et papiers personnels
2013;11;2013-11;Paris Gare du Nord;Manteau, veste, blazer, parka, blouson, cape;Vêtements, chaussures
2013;11;2013-11;Strasbourg;Chéquier;Porte-monnaie / portefeuille, argent, titres
2013;11;2013-11;Paris Montparnasse;Sac à dos;Bagagerie: sacs, valises, cartables
2013;11;2013-11;Paris Montparnasse;Carte Vitale;Pièces d'identités et papiers personnels
2013;11;2013-11;Paris Montparnasse;Autre pièce ou papier personnel (préciser);Pièces d'identités et papiers personnels
2013;11;2013-11;Strasbourg;Clés, porte-clés;Clés, porte-clés, badge magnétique
2013;11;2013-11;Strasbourg;Téléphone portable;Appareils électroniques, informatiques, appareils photo
2013;11;2013-11;Lille Europe;Valise, sac sur roulettes;Bagagerie: sacs, valises, cartables
2013;11;2013-11;Strasbourg;Téléphone portable;Appareils électroniques, informatiques, appareils photo
2013;11;2013-11;Strasbourg;Autres vêtements (préciser);Vêtements, chaussures
2013;11;2013-11;Paris Gare du Nord;Parapluie-canne, parapluie à bandoulière;Parapluies
2013;11;2013-11;Paris Gare du Nord;Sac à dos;Bagagerie: sacs, valises, cartables
2013;11;2013-11;Paris Gare du Nord;Porte-monnaie, portefeuille;Porte-monnaie / portefeuille, argent, titres
2013;11;2013-11;Strasbourg;Téléphone portable;Appareils électroniques, informatiques, appareils photo
2013;11;2013-11;Paris Gare du Nord;Titre, livret d'épargne;Porte-monnaie / portefeuille, argent, titres
2013;11;2013-11;Strasbourg;Lunettes;Optique
2013;11;2013-11;Lille Europe;Carte d'abonnement;Pièces d'identités et papiers personnels
2013;11;2013-11;Paris Gare du Nord;Foulard, écharpe;Vêtements, chaussures
2013;11;2013-11;Paris Montparnasse;Sac à main;Bagagerie: sacs, valises, cartables
2013;11;2013-11;Paris Montparnasse;Autres divers (préciser);Divers
2013;11;2013-11;Paris Est;Sac à main;Bagagerie: sacs, valises, cartables
2013;11;2013-11;Paris Est;Sac de voyage, sac de sport, sac à bandoulière;Bagagerie: sacs, valises, cartables
2013;11;2013-11;Paris Est;Lunettes;Optique
2013;11;2013-11;Paris Gare du Nord;Clés, porte-clés;Clés, porte-clés, badge magnétique
2013;11;2013-11;Paris Gare du Nord;Autres divers (préciser);Divers
2013;11;2013-11;Paris Gare du Nord;Valise, sac sur roulettes;Bagagerie: sacs, valises, cartables
2013;11;2013-11;Paris Saint-Lazare;Porte-monnaie, portefeuille;Porte-monnaie / portefeuille, argent, titres
2013;11;2013-11;Paris Saint-Lazare;Autre pièce ou papier personnel (préciser);Pièces d'identités et papiers personnels
2013;11;2013-11;Paris Saint-Lazare;Carte de crédit;Porte-monnaie / portefeuille, argent, titres
2013;11;2013-11;Paris Saint-Lazare;Lunettes;Optique
2013;11;2013-11;Paris Saint-Lazare;Carte d'identité, passeport, permis de conduire;Pièces d'identités et papiers personnels
2013;11;2013-11;Paris Gare du Nord;Autre bagagerie (préciser);Bagagerie: sacs, valises, cartables
2013;11;2013-11;Paris Est;Carte d'identité, passeport, permis de conduire;Pièces d'identités et papiers personnels
2013;11;2013-11;Paris Saint-Lazare;Autre pièce ou papier personnel (préciser);Pièces d'identités et papiers personnels
2013;11;2013-11;Paris Est;Lunettes en étui;Optique
2013;11;2013-11;;Carte d'identité, passeport, permis de conduire;Pièces d'identités et papiers personnels
2013;11;2013-11;Paris Est;Bonnet, chapeau;Vêtements, chaussures
2013;11;2013-11;Paris Saint-Lazare;Sac à dos;Bagagerie: sacs, valises, cartables
2013;11;2013-11;Rouen Rive Droite;Téléphone portable;Appareils électroniques, informatiques, appareils photo
2013;11;2013-11;Paris Est;Cartable, trousse d'écolier, dossier scolaire;Articles d'enfants, de puériculture
2013;11;2013-11;Strasbourg;Sac à dos;Bagagerie: sacs, valises, cartables
2013;11;2013-11;Paris Est;Carte d'identité, passeport, permis de conduire;Pièces d'identités et papiers personnels
2013;11;2013-11;Paris Gare du Nord;Porte-monnaie, portefeuille;Porte-monnaie / portefeuille, argent, titres
2013;11;2013-11;Paris Est;Carte d'abonnement;Pièces d'identités et papiers personnels
2013;11;2013-11;Paris Saint-Lazare;Lunettes;Optique
2013;11;2013-11;Paris Gare du Nord;Appareil photo, caméscope/caméras et accessoires;Appareils électroniques, informatiques, appareils photo
2013;11;2013-11;Paris Gare du Nord;Pièce d'identité personnelle et autre;Pièces d'identités et papiers personnels
2013;10;2013-10;Saint-?tienne Ch?teaucreux;Manteau, veste, blazer, parka, blouson, cape;Vêtements, chaussures
2013;10;2013-10;Paris Est;Sac à main;Bagagerie: sacs, valises, cartables
2013;10;2013-10;Paris Gare du Nord;Téléphone portable;Appareils électroniques, informatiques, appareils photo
2013;10;2013-10;Paris Est;Autre bagagerie (préciser);Bagagerie: sacs, valises, cartables
2013;10;2013-10;Paris Est;Porte-monnaie, portefeuille;Porte-monnaie / portefeuille, argent, titres
2013;10;2013-10;Paris Est;Porte-monnaie, portefeuille;Porte-monnaie / portefeuille, argent, titres
2013;7;2013-07;Paris Saint-Lazare;Pièce d'identité personnelle et autre;Pièces d'identités et papiers personnels
2013;7;2013-07;Paris Saint-Lazare;Clés, porte-clés;Clés, porte-clés, badge magnétique
2013;7;2013-07;Paris Saint-Lazare;Chéquier;Porte-monnaie / portefeuille, argent, titres
2013;7;2013-07;Paris Saint-Lazare;Sac de voyage, sac de sport, sac à bandoulière;Bagagerie: sacs, valises, cartables
2013;7;2013-07;Paris Saint-Lazare;Clés, porte-clés;Clés, porte-clés, badge magnétique
2013;7;2013-07;Paris Est;Lunettes en étui;Optique
2013;7;2013-07;Paris Est;Manteau, veste, blazer, parka, blouson, cape;Vêtements, chaussures
2013;7;2013-07;Paris Est;Manteau, veste, blazer, parka, blouson, cape;Vêtements, chaussures
2013;7;2013-07;Saint-?tienne Ch?teaucreux;Valise, sac sur roulettes;Bagagerie: sacs, valises, cartables
2013;7;2013-07;Paris Est;Manteau, veste, blazer, parka, blouson, cape;Vêtements, chaussures
2013;7;2013-07;Paris Saint-Lazare;Téléphone portable;Appareils électroniques, informatiques, appareils photo
2013;7;2013-07;Metz Ville;Chaussures (autre que chaussures de ski et patins);Vêtements, chaussures
2013;7;2013-07;Paris Est;Autres articles de papeterie (préciser);Livres, articles de papéterie
2013;7;2013-07;Nancy;Ordinateur, ordinateur portable, notebook;Appareils électroniques, informatiques, appareils photo
2013;7;2013-07;Paris Est;Carte d'abonnement;Pièces d'identités et papiers personnels
2013;7;2013-07;Paris Est;Clés, porte-clés;Clés, porte-clés, badge magnétique
2013;7;2013-07;Paris Saint-Lazare;Bonnet, chapeau;Vêtements, chaussures
2013;7;2013-07;Paris Saint-Lazare;Pièce d'identité personnelle et autre;Pièces d'identités et papiers personnels
2013;7;2013-07;Strasbourg;Manteau, veste, blazer, parka, blouson, cape;Vêtements, chaussures
2013;7;2013-07;Paris Saint-Lazare;Chéquier;Porte-monnaie / portefeuille, argent, titres
2013;7;2013-07;;Téléphone portable;Appareils électroniques, informatiques, appareils photo
2013;7;2013-07;Strasbourg;Porte-monnaie, portefeuille;Porte-monnaie / portefeuille, argent, titres
2013;7;2013-07;Colmar;Carte d'identité, passeport, permis de conduire;Pièces d'identités et papiers personnels
2013;7;2013-07;Paris Est;Autre bagagerie (préciser);Bagagerie: sacs, valises, cartables
2013;7;2013-07;Paris Est;Autre livre;Livres, articles de papéterie
2013;7;2013-07;Paris Est;Carte d'identité, passeport, permis de conduire;Pièces d'identités et papiers personnels
2013;7;2013-07;Strasbourg;Autres articles médicaux (préciser);Articles médicaux
2013;7;2013-07;Paris Est;Autre bagagerie (préciser);Bagagerie: sacs, valises, cartables
2013;7;2013-07;Strasbourg;Sacoche pour ordinateur, photo, vidéo;Bagagerie: sacs, valises, cartables
2013;7;2013-07;Strasbourg;Chéquier;Porte-monnaie / portefeuille, argent, titres
2013;7;2013-07;Paris Est;Sac de voyage, sac de sport, sac à bandoulière;Bagagerie: sacs, valises, cartables
2013;7;2013-07;Paris Est;Clés, porte-clés;Clés, porte-clés, badge magnétique
2013;7;2013-07;Paris Est;Porte-monnaie, portefeuille;Porte-monnaie / portefeuille, argent, titres
2013;7;2013-07;Paris Est;Carte d'identité, passeport, permis de conduire;Pièces d'identités et papiers personnels
2013;7;2013-07;Paris Saint-Lazare;Pièce d'identité personnelle et autre;Pièces d'identités et papiers personnels
2013;7;2013-07;Paris Saint-Lazare;Téléphone portable;Appareils électroniques, informatiques, appareils photo
2013;7;2013-07;Paris Saint-Lazare;Sac de voyage, sac de sport, sac à bandoulière;Bagagerie: sacs, valises, cartables
2013;7;2013-07;Paris Saint-Lazare;Sac de voyage, sac de sport, sac à bandoulière;Bagagerie: sacs, valises, cartables
2013;7;2013-07;Paris Est;Radiographie;Articles médicaux
2013;7;2013-07;Strasbourg;Téléphone portable;Appareils électroniques, informatiques, appareils photo
2013;7;2013-07;Paris Est;Manteau, veste, blazer, parka, blouson, cape;Vêtements, chaussures
2013;7;2013-07;Metz Ville;Sac à main;Bagagerie: sacs, valises, cartables
2013;7;2013-07;Paris Est;Carte de crédit;Porte-monnaie / portefeuille, argent, titres
2013;7;2013-07;Paris Est;Article de papéterie, stylo, classeur;Livres, articles de papéterie
2013;7;2013-07;Paris Saint-Lazare;Carte de crédit;Porte-monnaie / portefeuille, argent, titres
2013;7;2013-07;Paris Est;Porte-monnaie, portefeuille;Porte-monnaie / portefeuille, argent, titres
2013;7;2013-07;Paris Est;Sac de voyage, sac de sport, sac à bandoulière;Bagagerie: sacs, valises, cartables
2013;7;2013-07;Paris Est;Bracelet;Bijoux, montres
2013;7;2013-07;Paris Est;Sac à dos;Bagagerie: sacs, valises, cartables
2013;7;2013-07;Paris Saint-Lazare;Téléphone portable;Appareils électroniques, informatiques, appareils photo
2013;7;2013-07;Paris Saint-Lazare;Téléphone portable;Appareils électroniques, informatiques, appareils photo
2013;7;2013-07;Strasbourg;Téléphone portable;Appareils électroniques, informatiques, appareils photo
2013;7;2013-07;Strasbourg;Téléphone portable;Appareils électroniques, informatiques, appareils photo
2013;7;2013-07;Paris Saint-Lazare;Porte-monnaie, portefeuille;Porte-monnaie / portefeuille, argent, titres
2013;7;2013-07;Paris Est;Pièce d'identité personnelle et autre;Pièces d'identités et papiers personnels
